,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
874,875,She's So Lovely (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama, Romance","She's So Lovely is a 1997 American romantic drama film written by John Cassavetes and directed by his son Nick Cassavetes. At the time of its release, it received special attention because, eight years after his death, it was the first (and still only) film to feature previously unreleased material from John Cassavetes. The film stars Sean Penn and John Travolta as two men who bid for the affection of Maureen Murphy Quinn (Robin Wright). Harry Dean Stanton co-stars as a friend of Penn's character, and James Gandolfini plays the abusive neighbor.","movie_title: She's So Lovely (1997). Genre: Drama, Romance. Summary: She's So Lovely is a 1997 American romantic drama film written by John Cassavetes and directed by his son Nick Cassavetes. At the time of its release, it received special attention because, eight years after his death, it was the first (and still only) film to feature previously unreleased material from John Cassavetes. The film stars Sean Penn and John Travolta as two men who bid for the affection of Maureen Murphy Quinn (Robin Wright). Harry Dean Stanton co-stars as a friend of Penn's character, and James Gandolfini plays the abusive neighbor."
875,876,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy","Money Talks is a 1997 American action comedy film directed by Brett Ratner (in his feature film directorial debut) and starring Chris Tucker and Charlie Sheen. It is the first of four collaborations between Ratner and Tucker, with the other three being the Rush Hour series.","movie_title: Money Talks (1997). Genre: Action, Comedy. Summary: Money Talks is a 1997 American action comedy film directed by Brett Ratner (in his feature film directorial debut) and starring Chris Tucker and Charlie Sheen. It is the first of four collaborations between Ratner and Tucker, with the other three being the Rush Hour series."
876,877,Excess Baggage (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Adventure, Romance","Excess Baggage is a 1997 American crime comedy film, written by Max D. Adams, Dick Clement, and Ian La Frenais, and directed by Marco Brambilla about a neglected young heiress who stages her own kidnapping to get her father's attention, only to be actually kidnapped by a car thief. The film stars Alicia Silverstone, Benicio del Toro, and Christopher Walken. Upon release, it was a critical and commercial failure.","movie_title: Excess Baggage (1997). Genre: Adventure, Romance. Summary: Excess Baggage is a 1997 American crime comedy film, written by Max D. Adams, Dick Clement, and Ian La Frenais, and directed by Marco Brambilla about a neglected young heiress who stages her own kidnapping to get her father's attention, only to be actually kidnapped by a car thief. The film stars Alicia Silverstone, Benicio del Toro, and Christopher Walken. Upon release, it was a critical and commercial failure."
877,878,That Darn Cat! (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Children's, Comedy, Mystery","That Darn Cat is a 1997 American mystery comedy film directed by Bob Spiers, written by Scott Alexander and Larry Karaszewski, and starring Christina Ricci and Doug E. Doug. It is a remake of the 1965 film That Darn Cat!, which in turn was based on the 1963 book Undercover Cat by Gordon and Mildred Gordon.","movie_title: That Darn Cat! (1997). Genre: Children's, Comedy, Mystery. Summary: That Darn Cat is a 1997 American mystery comedy film directed by Bob Spiers, written by Scott Alexander and Larry Karaszewski, and starring Christina Ricci and Doug E. Doug. It is a remake of the 1965 film That Darn Cat!, which in turn was based on the 1963 book Undercover Cat by Gordon and Mildred Gordon."
878,879,"Peacemaker, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Action, Thriller, War","The Peacemaker is a 1997 American political action thriller film starring George Clooney, Nicole Kidman, Armin Mueller-Stahl, Marcel Iureș and Aleksandr Baluev and directed by Mimi Leder (in her feature directorial debut). It is the first film distributed by DreamWorks Pictures. While the story takes place all over the world, it was shot primarily in Slovakia with some sequences filmed in New York City, Philadelphia and North Macedonia. The basis for the film was the 1997 book One Point Safe by Andrew and Leslie Cockburn, about the state of Russia's nuclear arsenal.","movie_title: Peacemaker, The (1997). Genre: Action, Thriller, War. Summary: The Peacemaker is a 1997 American political action thriller film starring George Clooney, Nicole Kidman, Armin Mueller-Stahl, Marcel Iureș and Aleksandr Baluev and directed by Mimi Leder (in her feature directorial debut). It is the first film distributed by DreamWorks Pictures. While the story takes place all over the world, it was shot primarily in Slovakia with some sequences filmed in New York City, Philadelphia and North Macedonia. The basis for the film was the 1997 book One Point Safe by Andrew and Leslie Cockburn, about the state of Russia's nuclear arsenal."
879,880,Soul Food (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Soul Food is a 1997 American comedy-drama film written and directed by George Tillman Jr. in his major studio debut. Featuring an ensemble cast, the film stars Vanessa Williams, Vivica A. Fox, Nia Long, Michael Beach, Mekhi Phifer, Jeffrey D. Sams, Irma P. Hall, Gina Ravera and Brandon Hammond. The story centers on the trials of an extended Black American family, held together by longstanding family traditions which begin to fade as serious problems take center stage.","movie_title: Soul Food (1997). Genre: Drama. Summary: Soul Food is a 1997 American comedy-drama film written and directed by George Tillman Jr. in his major studio debut. Featuring an ensemble cast, the film stars Vanessa Williams, Vivica A. Fox, Nia Long, Michael Beach, Mekhi Phifer, Jeffrey D. Sams, Irma P. Hall, Gina Ravera and Brandon Hammond. The story centers on the trials of an extended Black American family, held together by longstanding family traditions which begin to fade as serious problems take center stage."
880,881,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy","Money Talks is a 1997 American action comedy film directed by Brett Ratner (in his feature film directorial debut) and starring Chris Tucker and Charlie Sheen. It is the first of four collaborations between Ratner and Tucker, with the other three being the Rush Hour series.","movie_title: Money Talks (1997). Genre: Action, Comedy. Summary: Money Talks is a 1997 American action comedy film directed by Brett Ratner (in his feature film directorial debut) and starring Chris Tucker and Charlie Sheen. It is the first of four collaborations between Ratner and Tucker, with the other three being the Rush Hour series."
881,882,Washington Square (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Washington Square is a 1997 American romantic drama film directed by Agnieszka Holland, and starring Jennifer Jason Leigh, Albert Finney, Ben Chaplin, Maggie Smith and Judith Ivey. The screenplay by Carol Doyle is based on Henry James' novel of the same name, which was filmed as The Heiress in 1949. The film was a critical success, but a commercial failure.","movie_title: Washington Square (1997). Genre: Drama. Summary: Washington Square is a 1997 American romantic drama film directed by Agnieszka Holland, and starring Jennifer Jason Leigh, Albert Finney, Ben Chaplin, Maggie Smith and Judith Ivey. The screenplay by Carol Doyle is based on Henry James' novel of the same name, which was filmed as The Heiress in 1949. The film was a critical success, but a commercial failure."
882,883,Telling Lies in America (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Telling Lies in America is a 1997 period coming-of-age drama film directed by Guy Ferland and written by Joe Eszterhas.,movie_title: Telling Lies in America (1997). Genre: Drama. Summary: Telling Lies in America is a 1997 period coming-of-age drama film directed by Guy Ferland and written by Joe Eszterhas.
883,884,Year of the Horse (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Year of the Horse is a 1997 American documentary film directed by Jim Jarmusch, following Neil Young and Crazy Horse on their 1996 tour. An accompanying live album by Neil Young & Crazy Horse was released in 1997. It offers a different track listing than the film.","movie_title: Year of the Horse (1997). Genre: Documentary. Summary: Year of the Horse is a 1997 American documentary film directed by Jim Jarmusch, following Neil Young and Crazy Horse on their 1996 tour. An accompanying live album by Neil Young & Crazy Horse was released in 1997. It offers a different track listing than the film."
884,885,Phantoms (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror,"Phantoms is a 1998 American science fiction and supernatural horror film directed by Joe Chappelle and starring Peter O'Toole, Rose McGowan, Joanna Going, Liev Schreiber, Ben Affleck, Nicky Katt, and Clifton Powell. The screenplay was adapted by Dean Koontz from his own 1983 novel of the same name. The film takes place in the peaceful town of Snowfield, Colorado, where something evil has wiped out the community. It is up to a group of people to stop it or at least get out of Snowfield alive. While Koontz's novel included many literary references to the work of H. P. Lovecraft, these are largely absent from the film.","movie_title: Phantoms (1998). Genre: Horror. Summary: Phantoms is a 1998 American science fiction and supernatural horror film directed by Joe Chappelle and starring Peter O'Toole, Rose McGowan, Joanna Going, Liev Schreiber, Ben Affleck, Nicky Katt, and Clifton Powell. The screenplay was adapted by Dean Koontz from his own 1983 novel of the same name. The film takes place in the peaceful town of Snowfield, Colorado, where something evil has wiped out the community. It is up to a group of people to stop it or at least get out of Snowfield alive. While Koontz's novel included many literary references to the work of H. P. Lovecraft, these are largely absent from the film."
885,886,"Life Less Ordinary, A (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Romance, Thriller","A Life Less Ordinary is a 1997 British romantic black comedy fantasy film directed by Danny Boyle, written by John Hodge, and starring Ewan McGregor, Cameron Diaz, Holly Hunter, Delroy Lindo, Ian Holm and Dan Hedaya. The plot follows two angels (Hunter and Lindo) who are sent to Earth to help make a disgruntled kidnapper (McGregor) and his hostage (Diaz) fall in love.","movie_title: Life Less Ordinary, A (1997). Genre: Romance, Thriller. Summary: A Life Less Ordinary is a 1997 British romantic black comedy fantasy film directed by Danny Boyle, written by John Hodge, and starring Ewan McGregor, Cameron Diaz, Holly Hunter, Delroy Lindo, Ian Holm and Dan Hedaya. The plot follows two angels (Hunter and Lindo) who are sent to Earth to help make a disgruntled kidnapper (McGregor) and his hostage (Diaz) fall in love."
886,887,Eve's Bayou (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Eve's Bayou is a 1997 American Southern Gothic horror drama film written and directed by Kasi Lemmons in her feature directorial debut. Samuel L. Jackson served as a producer, and starred in the film with Lisa Nicole Carson, Jurnee Smollett, Lynn Whitfield, Debbi Morgan, Meagan Good, and Diahann Carroll. Following its premiere at the 1997 Toronto International Film Festival, it was released in theaters on November 7, 1997 to both critical and commercial success; it grossed $14 million domestically on a budget of $4 million, becoming the most commercially successful independent film of 1997. The unreliability of memory and observation function as important themes throughout the film.","movie_title: Eve's Bayou (1997). Genre: Drama. Summary: Eve's Bayou is a 1997 American Southern Gothic horror drama film written and directed by Kasi Lemmons in her feature directorial debut. Samuel L. Jackson served as a producer, and starred in the film with Lisa Nicole Carson, Jurnee Smollett, Lynn Whitfield, Debbi Morgan, Meagan Good, and Diahann Carroll. Following its premiere at the 1997 Toronto International Film Festival, it was released in theaters on November 7, 1997 to both critical and commercial success; it grossed $14 million domestically on a budget of $4 million, becoming the most commercially successful independent film of 1997. The unreliability of memory and observation function as important themes throughout the film."
