item_id,item_series_id,series_id,position_in_series,positional_embedding
2943,Series 40_P2,Series 40,2,"[0.9092974268256817, 0.18604407728900943, 0.8176171567378667, 0.7886031919073848, 0.4423107548631735, 0.9501815033303579, 0.21754218512304058, 0.9885132597308871, 0.10476887288125773, 0.9973646448531596, 0.050216599387465206, 0.9993960704541941, 0.024042971691559313, 0.9998616369966541, 0.011508544686996618, 0.9999683023036096, 0.005508429549436851, 0.999992738447693, 0.002636510422623673, 0.999998336472919, 0.0012619143540422218, 0.9999996189078806, 0.0006039903073573545, 0.9999999126968349, 0.0002890879501225833, 0.9999999800000001, 0.0001383661937422791, 0.9999999954182647, 6.622622424810774e-05, 0.999999998950385, 3.1697863843914184e-05, 0.9999999997595471, 1.517155150000165e-05, 0.9999999999449154, 7.2615610953382025e-06, 0.9999999999873809, 3.4756016574917553e-06, 0.9999999999971091, 1.6635275422045743e-06, 0.9999999999993378, 7.962143411069097e-07, 0.9999999999998482, 3.8109214359264044e-07, 0.9999999999999653, 1.8240216787118092e-07, 0.999999999999992, 8.730316644803303e-08, 0.9999999999999982, 4.17859226170808e-08, 0.9999999999999996]"
3577,Series 62_P3,Series 62,3,"[0.1411200080598672, -0.4835418778370426, 0.9909139716143729, 0.5458497661353945, 0.6344218100263304, 0.8890786091949494, 0.3230433150473513, 0.9742167668237505, 0.15679259586948702, 0.994073707435281, 0.07528529299888895, 0.9986413295015921, 0.03606011344343427, 0.9996886922165168, 0.01726234067556841, 0.9999286806540969, 0.00826259209200955, 0.9999836615320264, 0.003954759906772847, 0.999996257065365, 0.0018928709030918876, 0.9999991425427994, 0.0009059853921803183, 0.9999998035678819, 0.0004336319176339958, 0.9999999550000004, 0.00020754928978559083, 0.9999999896910956, 9.933933628139212e-05, 0.9999999976383664, 4.7546795755918606e-05, 0.999999999458981, 2.2757327248911186e-05, 0.9999999998760597, 1.0892341642887646e-05, 0.9999999999716069, 5.213402486224513e-06, 0.9999999999934955, 2.495291313305423e-06, 0.9999999999985099, 1.1943215116602066e-06, 0.9999999999996586, 5.716382153889433e-07, 0.9999999999999218, 2.736032518067695e-07, 0.9999999999999821, 1.3095474967204932e-07, 0.9999999999999959, 6.267888392562118e-08, 0.9999999999999991]"
2368,Series 87_P1,Series 87,1,"[0.8414709848078965, 0.770079241795612, 0.4605636414688446, 0.9456752063756839, 0.22708824263167696, 0.987466835729271, 0.1094282421945247, 0.9971241797617003, 0.0524566586794737, 0.999340944035908, 0.025116222909773774, 0.9998490062139868, 0.012022354714795905, 0.9999654086508828, 0.005754367615745513, 0.9999920755445039, 0.002754225221179269, 0.9999981846102755, 0.0013182563567451652, 0.9999995841181433, 0.0006309573026154199, 0.9999999047269656, 0.0003019951674498205, 0.9999999781742085, 0.00014454397657126753, 0.999999995, 6.91830970367051e-05, 0.9999999988545661, 3.311311214220778e-05, 0.9999999997375962, 1.584893192394763e-05, 0.9999999999398868, 7.585775750219083e-06, 0.9999999999862289, 3.6307805476930325e-06, 0.9999999999968452, 1.7378008287485016e-06, 0.9999999999992772, 8.317637711025748e-07, 0.9999999999998345, 3.981071705534864e-07, 0.999999999999962, 1.9054607179632366e-07, 0.9999999999999913, 9.120108393559083e-08, 0.999999999999998, 4.365158322401655e-08, 0.9999999999999996, 2.0892961308540408e-08, 0.9999999999999999]"
2805,Series 103_P1,Series 103,1,"[0.8414709848078965, 0.770079241795612, 0.4605636414688446, 0.9456752063756839, 0.22708824263167696, 0.987466835729271, 0.1094282421945247, 0.9971241797617003, 0.0524566586794737, 0.999340944035908, 0.025116222909773774, 0.9998490062139868, 0.012022354714795905, 0.9999654086508828, 0.005754367615745513, 0.9999920755445039, 0.002754225221179269, 0.9999981846102755, 0.0013182563567451652, 0.9999995841181433, 0.0006309573026154199, 0.9999999047269656, 0.0003019951674498205, 0.9999999781742085, 0.00014454397657126753, 0.999999995, 6.91830970367051e-05, 0.9999999988545661, 3.311311214220778e-05, 0.9999999997375962, 1.584893192394763e-05, 0.9999999999398868, 7.585775750219083e-06, 0.9999999999862289, 3.6307805476930325e-06, 0.9999999999968452, 1.7378008287485016e-06, 0.9999999999992772, 8.317637711025748e-07, 0.9999999999998345, 3.981071705534864e-07, 0.999999999999962, 1.9054607179632366e-07, 0.9999999999999913, 9.120108393559083e-08, 0.999999999999998, 4.365158322401655e-08, 0.9999999999999996, 2.0892961308540408e-08, 0.9999999999999999]"
2612,Series 35_P3,Series 35,3,"[0.1411200080598672, -0.4835418778370426, 0.9909139716143729, 0.5458497661353945, 0.6344218100263304, 0.8890786091949494, 0.3230433150473513, 0.9742167668237505, 0.15679259586948702, 0.994073707435281, 0.07528529299888895, 0.9986413295015921, 0.03606011344343427, 0.9996886922165168, 0.01726234067556841, 0.9999286806540969, 0.00826259209200955, 0.9999836615320264, 0.003954759906772847, 0.999996257065365, 0.0018928709030918876, 0.9999991425427994, 0.0009059853921803183, 0.9999998035678819, 0.0004336319176339958, 0.9999999550000004, 0.00020754928978559083, 0.9999999896910956, 9.933933628139212e-05, 0.9999999976383664, 4.7546795755918606e-05, 0.999999999458981, 2.2757327248911186e-05, 0.9999999998760597, 1.0892341642887646e-05, 0.9999999999716069, 5.213402486224513e-06, 0.9999999999934955, 2.495291313305423e-06, 0.9999999999985099, 1.1943215116602066e-06, 0.9999999999996586, 5.716382153889433e-07, 0.9999999999999218, 2.736032518067695e-07, 0.9999999999999821, 1.3095474967204932e-07, 0.9999999999999959, 6.267888392562118e-08, 0.9999999999999991]"
2660,Series 36_P1,Series 36,1,"[0.8414709848078965, 0.770079241795612, 0.4605636414688446, 0.9456752063756839, 0.22708824263167696, 0.987466835729271, 0.1094282421945247, 0.9971241797617003, 0.0524566586794737, 0.999340944035908, 0.025116222909773774, 0.9998490062139868, 0.012022354714795905, 0.9999654086508828, 0.005754367615745513, 0.9999920755445039, 0.002754225221179269, 0.9999981846102755, 0.0013182563567451652, 0.9999995841181433, 0.0006309573026154199, 0.9999999047269656, 0.0003019951674498205, 0.9999999781742085, 0.00014454397657126753, 0.999999995, 6.91830970367051e-05, 0.9999999988545661, 3.311311214220778e-05, 0.9999999997375962, 1.584893192394763e-05, 0.9999999999398868, 7.585775750219083e-06, 0.9999999999862289, 3.6307805476930325e-06, 0.9999999999968452, 1.7378008287485016e-06, 0.9999999999992772, 8.317637711025748e-07, 0.9999999999998345, 3.981071705534864e-07, 0.999999999999962, 1.9054607179632366e-07, 0.9999999999999913, 9.120108393559083e-08, 0.999999999999998, 4.365158322401655e-08, 0.9999999999999996, 2.0892961308540408e-08, 0.9999999999999999]"
3451,Series 49_P1,Series 49,1,"[0.8414709848078965, 0.770079241795612, 0.4605636414688446, 0.9456752063756839, 0.22708824263167696, 0.987466835729271, 0.1094282421945247, 0.9971241797617003, 0.0524566586794737, 0.999340944035908, 0.025116222909773774, 0.9998490062139868, 0.012022354714795905, 0.9999654086508828, 0.005754367615745513, 0.9999920755445039, 0.002754225221179269, 0.9999981846102755, 0.0013182563567451652, 0.9999995841181433, 0.0006309573026154199, 0.9999999047269656, 0.0003019951674498205, 0.9999999781742085, 0.00014454397657126753, 0.999999995, 6.91830970367051e-05, 0.9999999988545661, 3.311311214220778e-05, 0.9999999997375962, 1.584893192394763e-05, 0.9999999999398868, 7.585775750219083e-06, 0.9999999999862289, 3.6307805476930325e-06, 0.9999999999968452, 1.7378008287485016e-06, 0.9999999999992772, 8.317637711025748e-07, 0.9999999999998345, 3.981071705534864e-07, 0.999999999999962, 1.9054607179632366e-07, 0.9999999999999913, 9.120108393559083e-08, 0.999999999999998, 4.365158322401655e-08, 0.9999999999999996, 2.0892961308540408e-08, 0.9999999999999999]"
2186,Series 16_P2,Series 16,2,"[0.9092974268256817, 0.18604407728900943, 0.8176171567378667, 0.7886031919073848, 0.4423107548631735, 0.9501815033303579, 0.21754218512304058, 0.9885132597308871, 0.10476887288125773, 0.9973646448531596, 0.050216599387465206, 0.9993960704541941, 0.024042971691559313, 0.9998616369966541, 0.011508544686996618, 0.9999683023036096, 0.005508429549436851, 0.999992738447693, 0.002636510422623673, 0.999998336472919, 0.0012619143540422218, 0.9999996189078806, 0.0006039903073573545, 0.9999999126968349, 0.0002890879501225833, 0.9999999800000001, 0.0001383661937422791, 0.9999999954182647, 6.622622424810774e-05, 0.999999998950385, 3.1697863843914184e-05, 0.9999999997595471, 1.517155150000165e-05, 0.9999999999449154, 7.2615610953382025e-06, 0.9999999999873809, 3.4756016574917553e-06, 0.9999999999971091, 1.6635275422045743e-06, 0.9999999999993378, 7.962143411069097e-07, 0.9999999999998482, 3.8109214359264044e-07, 0.9999999999999653, 1.8240216787118092e-07, 0.999999999999992, 8.730316644803303e-08, 0.9999999999999982, 4.17859226170808e-08, 0.9999999999999996]"
2187,Series 16_P3,Series 16,3,"[0.1411200080598672, -0.4835418778370426, 0.9909139716143729, 0.5458497661353945, 0.6344218100263304, 0.8890786091949494, 0.3230433150473513, 0.9742167668237505, 0.15679259586948702, 0.994073707435281, 0.07528529299888895, 0.9986413295015921, 0.03606011344343427, 0.9996886922165168, 0.01726234067556841, 0.9999286806540969, 0.00826259209200955, 0.9999836615320264, 0.003954759906772847, 0.999996257065365, 0.0018928709030918876, 0.9999991425427994, 0.0009059853921803183, 0.9999998035678819, 0.0004336319176339958, 0.9999999550000004, 0.00020754928978559083, 0.9999999896910956, 9.933933628139212e-05, 0.9999999976383664, 4.7546795755918606e-05, 0.999999999458981, 2.2757327248911186e-05, 0.9999999998760597, 1.0892341642887646e-05, 0.9999999999716069, 5.213402486224513e-06, 0.9999999999934955, 2.495291313305423e-06, 0.9999999999985099, 1.1943215116602066e-06, 0.9999999999996586, 5.716382153889433e-07, 0.9999999999999218, 2.736032518067695e-07, 0.9999999999999821, 1.3095474967204932e-07, 0.9999999999999959, 6.267888392562118e-08, 0.9999999999999991]"
2189,Series 16_P5,Series 16,5,"[-0.9589242746631385, -0.9499994467811872, 0.6804981026051273, -0.08475747062314078, 0.9108892066462303, 0.7021052631981707, 0.5211852072638762, 0.9289282039531619, 0.25940274766314303, 0.9835669963121974, 0.12526439581259968, 0.9962274347800997, 0.06007702408774652, 0.9991353359224188, 0.028768027321337312, 0.9998018948922269, 0.013770708250790877, 0.9999546155864487, 0.006591235966476278, 0.9999896029708777, 0.003154781489306837, 0.9999976181750481, 0.001509975286403427, 0.9999994543552593, 0.0007227198224573048, 0.9999998750000026, 0.0003459154785609031, 0.9999999713641545, 0.00016556555998488277, 0.9999999934399068, 7.924465954011671e-05, 0.9999999984971695, 3.79288787423651e-05, 0.9999999996557214, 1.8153902737507902e-05, 0.9999999999211303, 8.689004143637547e-06, 0.999999999981932, 4.158818855501366e-06, 0.9999999999958609, 1.99053585276617e-06, 0.9999999999990518, 9.527303589814801e-07, 0.9999999999997827, 4.56005419677939e-07, 0.9999999999999503, 2.182579161200811e-07, 0.9999999999999886, 1.0446480654270186e-07, 0.9999999999999973]"
2190,Series 16_P6,Series 16,6,"[-0.27941549819892586, -0.5323745047556532, 0.2665503390962875, -0.4040960656198702, 0.9807996765126408, 0.5809215466560513, 0.6114461657843836, 0.8981966175210435, 0.3097066295020911, 0.9763650716282495, 0.15014327199094757, 0.9945690099774152, 0.0720733215222174, 0.9987549626911394, 0.03451953699049349, 0.9997147327892858, 0.01652462008369193, 0.9999346466619969, 0.00790945796036092, 0.999985028289479, 0.003785735024096485, 0.9999965701726683, 0.0018119700407190392, 0.9999992142716049, 0.000867263753729299, 0.9999998200000054, 0.00041509857063064146, 0.9999999587643825, 0.00019867867158247348, 0.9999999905534658, 9.509359140434827e-05, 0.999999997835924, 4.5514654486036444e-05, 0.9999999995042388, 2.178468328448299e-05, 0.9999999998864276, 1.0426804972307327e-05, 0.999999999973982, 4.990582626595309e-06, 0.9999999999940397, 2.38864302331871e-06, 0.9999999999986345, 1.1432764307776999e-06, 0.9999999999996873, 5.472065036135185e-07, 0.9999999999999284, 2.6190949934409636e-07, 0.9999999999999836, 1.2535776785124212e-07, 0.9999999999999962]"
2278,Series 29_P2,Series 29,2,"[0.9092974268256817, 0.18604407728900943, 0.8176171567378667, 0.7886031919073848, 0.4423107548631735, 0.9501815033303579, 0.21754218512304058, 0.9885132597308871, 0.10476887288125773, 0.9973646448531596, 0.050216599387465206, 0.9993960704541941, 0.024042971691559313, 0.9998616369966541, 0.011508544686996618, 0.9999683023036096, 0.005508429549436851, 0.999992738447693, 0.002636510422623673, 0.999998336472919, 0.0012619143540422218, 0.9999996189078806, 0.0006039903073573545, 0.9999999126968349, 0.0002890879501225833, 0.9999999800000001, 0.0001383661937422791, 0.9999999954182647, 6.622622424810774e-05, 0.999999998950385, 3.1697863843914184e-05, 0.9999999997595471, 1.517155150000165e-05, 0.9999999999449154, 7.2615610953382025e-06, 0.9999999999873809, 3.4756016574917553e-06, 0.9999999999971091, 1.6635275422045743e-06, 0.9999999999993378, 7.962143411069097e-07, 0.9999999999998482, 3.8109214359264044e-07, 0.9999999999999653, 1.8240216787118092e-07, 0.999999999999992, 8.730316644803303e-08, 0.9999999999999982, 4.17859226170808e-08, 0.9999999999999996]"
2610,Series 35_P1,Series 35,1,"[0.8414709848078965, 0.770079241795612, 0.4605636414688446, 0.9456752063756839, 0.22708824263167696, 0.987466835729271, 0.1094282421945247, 0.9971241797617003, 0.0524566586794737, 0.999340944035908, 0.025116222909773774, 0.9998490062139868, 0.012022354714795905, 0.9999654086508828, 0.005754367615745513, 0.9999920755445039, 0.002754225221179269, 0.9999981846102755, 0.0013182563567451652, 0.9999995841181433, 0.0006309573026154199, 0.9999999047269656, 0.0003019951674498205, 0.9999999781742085, 0.00014454397657126753, 0.999999995, 6.91830970367051e-05, 0.9999999988545661, 3.311311214220778e-05, 0.9999999997375962, 1.584893192394763e-05, 0.9999999999398868, 7.585775750219083e-06, 0.9999999999862289, 3.6307805476930325e-06, 0.9999999999968452, 1.7378008287485016e-06, 0.9999999999992772, 8.317637711025748e-07, 0.9999999999998345, 3.981071705534864e-07, 0.999999999999962, 1.9054607179632366e-07, 0.9999999999999913, 9.120108393559083e-08, 0.999999999999998, 4.365158322401655e-08, 0.9999999999999996, 2.0892961308540408e-08, 0.9999999999999999]"
3455,Series 77_P2,Series 77,2,"[0.9092974268256817, 0.18604407728900943, 0.8176171567378667, 0.7886031919073848, 0.4423107548631735, 0.9501815033303579, 0.21754218512304058, 0.9885132597308871, 0.10476887288125773, 0.9973646448531596, 0.050216599387465206, 0.9993960704541941, 0.024042971691559313, 0.9998616369966541, 0.011508544686996618, 0.9999683023036096, 0.005508429549436851, 0.999992738447693, 0.002636510422623673, 0.999998336472919, 0.0012619143540422218, 0.9999996189078806, 0.0006039903073573545, 0.9999999126968349, 0.0002890879501225833, 0.9999999800000001, 0.0001383661937422791, 0.9999999954182647, 6.622622424810774e-05, 0.999999998950385, 3.1697863843914184e-05, 0.9999999997595471, 1.517155150000165e-05, 0.9999999999449154, 7.2615610953382025e-06, 0.9999999999873809, 3.4756016574917553e-06, 0.9999999999971091, 1.6635275422045743e-06, 0.9999999999993378, 7.962143411069097e-07, 0.9999999999998482, 3.8109214359264044e-07, 0.9999999999999653, 1.8240216787118092e-07, 0.999999999999992, 8.730316644803303e-08, 0.9999999999999982, 4.17859226170808e-08, 0.9999999999999996]"
3618,Series 84_P5,Series 84,5,"[-0.9589242746631385, -0.9499994467811872, 0.6804981026051273, -0.08475747062314078, 0.9108892066462303, 0.7021052631981707, 0.5211852072638762, 0.9289282039531619, 0.25940274766314303, 0.9835669963121974, 0.12526439581259968, 0.9962274347800997, 0.06007702408774652, 0.9991353359224188, 0.028768027321337312, 0.9998018948922269, 0.013770708250790877, 0.9999546155864487, 0.006591235966476278, 0.9999896029708777, 0.003154781489306837, 0.9999976181750481, 0.001509975286403427, 0.9999994543552593, 0.0007227198224573048, 0.9999998750000026, 0.0003459154785609031, 0.9999999713641545, 0.00016556555998488277, 0.9999999934399068, 7.924465954011671e-05, 0.9999999984971695, 3.79288787423651e-05, 0.9999999996557214, 1.8153902737507902e-05, 0.9999999999211303, 8.689004143637547e-06, 0.999999999981932, 4.158818855501366e-06, 0.9999999999958609, 1.99053585276617e-06, 0.9999999999990518, 9.527303589814801e-07, 0.9999999999997827, 4.56005419677939e-07, 0.9999999999999503, 2.182579161200811e-07, 0.9999999999999886, 1.0446480654270186e-07, 0.9999999999999973]"
1797,Series 22_P4,Series 22,4,"[-0.7568024953079283, -0.9307752026113622, 0.9415062110105988, 0.24378998857303116, 0.7933832927126037, 0.8056897785422777, 0.42466449969116443, 0.9543169293275685, 0.20838457529672513, 0.989472469606138, 0.10030648729934574, 0.9975850112785689, 0.048072042985881594, 0.9994465862752576, 0.023015565055894787, 0.999873211223926, 0.011016691956451144, 0.9999709538962321, 0.005273002518337972, 0.9999933458972107, 0.0025238266985760983, 0.9999984756318129, 0.001207980394376433, 0.9999996507873545, 0.0005781758760855534, 0.999999920000001, 0.00027673238483550924, 0.9999999816730588, 0.00013245244820575305, 0.9999999958015403, 6.33957276559798e-05, 0.9999999990381885, 3.0343102996511175e-05, 0.9999999997796617, 1.45231221902935e-05, 0.9999999999495234, 6.951203314941526e-06, 0.9999999999884365, 3.327055084404545e-06, 0.9999999999973509, 1.5924286822133147e-06, 0.9999999999993932, 7.621842871852255e-07, 0.999999999999861, 3.6480433574235576e-07, 0.9999999999999681, 1.7460633289606536e-07, 0.9999999999999927, 8.357184523416154e-08, 0.9999999999999983]"
2611,Series 35_P2,Series 35,2,"[0.9092974268256817, 0.18604407728900943, 0.8176171567378667, 0.7886031919073848, 0.4423107548631735, 0.9501815033303579, 0.21754218512304058, 0.9885132597308871, 0.10476887288125773, 0.9973646448531596, 0.050216599387465206, 0.9993960704541941, 0.024042971691559313, 0.9998616369966541, 0.011508544686996618, 0.9999683023036096, 0.005508429549436851, 0.999992738447693, 0.002636510422623673, 0.999998336472919, 0.0012619143540422218, 0.9999996189078806, 0.0006039903073573545, 0.9999999126968349, 0.0002890879501225833, 0.9999999800000001, 0.0001383661937422791, 0.9999999954182647, 6.622622424810774e-05, 0.999999998950385, 3.1697863843914184e-05, 0.9999999997595471, 1.517155150000165e-05, 0.9999999999449154, 7.2615610953382025e-06, 0.9999999999873809, 3.4756016574917553e-06, 0.9999999999971091, 1.6635275422045743e-06, 0.9999999999993378, 7.962143411069097e-07, 0.9999999999998482, 3.8109214359264044e-07, 0.9999999999999653, 1.8240216787118092e-07, 0.999999999999992, 8.730316644803303e-08, 0.9999999999999982, 4.17859226170808e-08, 0.9999999999999996]"
